value,time,bytes,gctime,gcstats
violated,56.880982689,54027668248,3.416973919,"Base.GC_Diff(54027668248, 66467, 0, 187583847, 1771261, 67093, 3416973919, 182, 0)"
violated,3.188014833,1601848133,0.151881352,"Base.GC_Diff(1601848133, 9920, 0, 11897050, 122145, 8917, 151881352, 5, 0)"
violated,111.654402172,106614466352,6.725444219,"Base.GC_Diff(106614466352, 109447, 1, 369757996, 3408333, 110336, 6725444219, 335, 0)"
violated,12.233842526,7161719122,0.642128394,"Base.GC_Diff(7161719122, 36413, 0, 44309594, 457962, 36089, 642128394, 22, 0)"
unknown,116.556702936,79105765481,7.65931924,"Base.GC_Diff(79105765481, 94446, 1, 456986303, 4192458, 95256, 7659319240, 244, 2)"
holds,29.270709301,15393541707,1.432852968,"Base.GC_Diff(15393541707, 29281, 0, 123174961, 1202790, 29279, 1432852968, 73, 0)"
holds,33.285698397,17902054703,1.688690766,"Base.GC_Diff(17902054703, 34015, 0, 139764266, 1371334, 34011, 1688690766, 82, 0)"
violated,0.489125124,303634434,0.026444306,"Base.GC_Diff(303634434, 3128, 0, 1847809, 18900, 1411, 26444306, 1, 0)"
violated,0.75624521,494998666,0.054976423,"Base.GC_Diff(494998666, 7035, 0, 2614375, 24948, 8100, 54976423, 3, 0)"
violated,0.004873778,3959481,0.0,"Base.GC_Diff(3959481, 27, 0, 9333, 268, 0, 0, 0, 0)"
violated,2.455755509,1193604328,0.109294323,"Base.GC_Diff(1193604328, 5020, 0, 10178728, 103967, 5384, 109294323, 5, 0)"
violated,0.004925857,4005306,0.0,"Base.GC_Diff(4005306, 26, 0, 9332, 269, 0, 0, 0, 0)"
violated,0.004946695,4081001,0.0,"Base.GC_Diff(4081001, 27, 0, 9335, 268, 0, 0, 0, 0)"
violated,0.005219114,4123856,0.0,"Base.GC_Diff(4123856, 27, 0, 9335, 268, 0, 0, 0, 0)"
violated,0.005251227,4141352,0.0,"Base.GC_Diff(4141352, 31, 0, 9339, 264, 0, 0, 0, 0)"
violated,0.646140826,428651470,0.044777701,"Base.GC_Diff(428651470, 6200, 0, 2107139, 19416, 4862, 44777701, 2, 0)"
violated,0.005201309,3943030,0.0,"Base.GC_Diff(3943030, 27, 0, 9335, 268, 0, 0, 0, 0)"
violated,5.825635805,3066357276,0.287993128,"Base.GC_Diff(3066357276, 15951, 0, 23079824, 233742, 17452, 287993128, 14, 0)"
unknown,184.088674249,270821628883,12.105512646,"Base.GC_Diff(270821628883, 193152, 1, 504880735, 4897113, 193395, 12105512646, 1105, 0)"
violated,0.005772532,3895146,0.0,"Base.GC_Diff(3895146, 26, 0, 9332, 269, 0, 0, 0, 0)"
violated,0.005401197,3971403,0.0,"Base.GC_Diff(3971403, 26, 0, 9332, 269, 0, 0, 0, 0)"
violated,0.197492382,142595051,0.012990969,"Base.GC_Diff(142595051, 2221, 0, 584468, 5039, 338, 12990969, 1, 0)"
violated,0.735473747,474193338,0.034608077,"Base.GC_Diff(474193338, 5951, 0, 2610018, 25261, 6991, 34608077, 2, 0)"
violated,0.917252983,587203029,0.037010665,"Base.GC_Diff(587203029, 6800, 0, 3371881, 33086, 6404, 37010665, 2, 0)"
violated,0.004888528,4106703,0.0,"Base.GC_Diff(4106703, 31, 0, 9339, 264, 0, 0, 0, 0)"
violated,4.19231774,2360235729,0.196370058,"Base.GC_Diff(2360235729, 20661, 0, 16519049, 165446, 20243, 196370058, 9, 0)"
